985305415876358144,,2018-04-14 23:54:51,0,0,b'@Taylor5145 NBA Playoffs 2018: How To Stream | Decider\nLooking for a Warriors vs. Spurs live stream or perhaps a 76\xe2\x80\xa6 https://t.co/a0Hqw4ZpNv',[]
985305413397524480,Tokyo,2018-04-14 23:54:51,0,51,"b'RT @Insider6ix: This is why NBA officiating needs to be reviewed, bad call. https://t.co/AIg8nXosJn'",[]
985305411996745728,Eastern Time (US & Canada),2018-04-14 23:54:50,0,184,"b'RT @NBA: ""Everything right now!""\n\nJonas Valanciunas is mic\'d up for the @Raptors on @ESPNNBA! #WeTheNorth https://t.co/x3O0uIuwk3'","[{'text': 'WeTheNorth', 'indices': [94, 105]}]"
985305411845808130,,2018-04-14 23:54:50,2,0,b'That new NBA YOUNGBOY \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5',[]
985305411317391360,Mountain Time (US & Canada),2018-04-14 23:54:50,2,3,b'Nah we all watching the nba playoffs https://t.co/sBF8T40kES',[]
985305408972587013,Jakarta,2018-04-14 23:54:50,0,709,"b'RT @NBA: The @warriors protect home court and take Game 1!\n\nGSW started fast and led wire-to-wire, defeating @spurs 113-92 behind 27 PTS on\xe2\x80\xa6'",[]
985305408507187201,Amsterdam,2018-04-14 23:54:50,0,1,b'RT @MrIlyas: WE THE NORTH \n\n#Playoffs2018 #NBA',"[{'text': 'Playoffs2018', 'indices': [28, 41]}, {'text': 'NBA', 'indices': [42, 46]}]"
985305407626399744,Pacific Time (US & Canada),2018-04-14 23:54:49,0,121,"b'RT @NBA: DeMar DeRozan comes up with a strong 3rd quarter effort, scoring 12 PTS for the @Raptors! #WeTheNorth https://t.co/PGWvlR1uPm'","[{'text': 'WeTheNorth', 'indices': [99, 110]}]"
985305405042470912,Pacific Time (US & Canada),2018-04-14 23:54:49,2,0,"b'@therealbradg @mjawandz11 I have no frame of reference for what time that might be, but it sounds reasonable coming from NBA Twitter'",[]
985305403188801537,Eastern Time (US & Canada),2018-04-14 23:54:48,0,1,b'RT @A_Wagnerrr_2015: @NBA Beat an offensively challenged team. What an accomplishment.',[]
985305403100745733,,2018-04-14 23:54:48,0,0,b'5 mins to game time! #trusttheprocess #sixers #philadelphia #philly #nba https://t.co/mH2n62EvMf',"[{'text': 'trusttheprocess', 'indices': [21, 37]}, {'text': 'sixers', 'indices': [38, 45]}, {'text': 'philadelphia', 'indices': [46, 59]}, {'text': 'philly', 'indices': [60, 67]}, {'text': 'nba', 'indices': [68, 72]}]"
985305402479820800,,2018-04-14 23:54:48,2,0,b'@espn Watch NBA Playoffs 2018 Live Streaming free online::&gt; https://t.co/uK54P9ZVuZ https://t.co/o7NKXrfegX',[]
985305401150259202,,2018-04-14 23:54:48,0,8,"b""RT @JLew1050: Raptors, who had the NBA's best 4th quarter D this season, are outscoring Washington 19-11 in 7 4th-quarter minutes. Going to\xe2\x80\xa6""",[]
985305399741046790,Central Time (US & Canada),2018-04-14 23:54:48,2,1,b'@NBAIndia @RajonRondo @AntDavis23 @KristenLedlow Brilliant Interview/Segment! #InsideStuff!! :)\xe2\x80\xa6 https://t.co/wnrr3BQfWn',"[{'text': 'InsideStuff', 'indices': [78, 90]}]"
985305398025404417,Pacific Time (US & Canada),2018-04-14 23:54:47,0,822,"b'RT @Raptors: ""A championship for the city, my city, is all I care about now."" \n\n\xf0\x9f\x93\xbd\xef\xb8\x8f Obsession by @DeMar_DeRozan \xc2\xbb https://t.co/dld036Ze6G ht\xe2\x80\xa6'",[]
985305394045169664,Pacific Time (US & Canada),2018-04-14 23:54:46,0,964,"b""RT @NBA: Ahead of today's @Sixers #NBAPlayoffs opener... we showcase @BenSimmons25's best dimes! \n\n\xf0\x9f\x8f\x80: #PhilaUnite x #WhiteHot\n\xe2\x8f\xb0: 8pm/et \n\xf0\x9f\x93\xba:\xe2\x80\xa6""","[{'text': 'NBAPlayoffs', 'indices': [34, 46]}, {'text': 'PhilaUnite', 'indices': [102, 113]}, {'text': 'WhiteHot', 'indices': [116, 125]}]"
985305393545936896,Central Time (US & Canada),2018-04-14 23:54:46,0,2,b'RT @coltonallred13: NBA playoffs and chill?',[]
985305392166178817,Eastern Time (US & Canada),2018-04-14 23:54:46,3,0,b'@NBA @Raptors @ESPNNBA Tony Brothers is garbage',[]
985305392098885632,,2018-04-14 23:54:46,0,392,b'RT @NBA: Klay Thompson scores 18 of his 27 PTS in the 2nd half and shoots 11 of 13 from the field to propel the @warriors in Game 1! #DubNa\xe2\x80\xa6',[]
985305389557272576,,2018-04-14 23:54:45,0,1040,b'RT @RTNBA: NBA Playoff Preview ft J.Cole \xf0\x9f\x94\xa5\n\nVia @ESPNNBA https://t.co/hssRvxbjNV',[]
985305389280514049,Pacific Time (US & Canada),2018-04-14 23:54:45,0,0,"b""Oh fuck, hope he's ok. #NBA""","[{'text': 'NBA', 'indices': [23, 27]}]"
985305386306670592,Eastern Time (US & Canada),2018-04-14 23:54:44,0,51,"b'RT @Insider6ix: This is why NBA officiating needs to be reviewed, bad call. https://t.co/AIg8nXosJn'",[]
985305382238203904,Eastern Time (US & Canada),2018-04-14 23:54:43,1,0,b'Why does the @NBA only have these trash refs during the raps playoff season',[]
985305382070489088,Eastern Time (US & Canada),2018-04-14 23:54:43,0,0,b'Give me more. #NBAPlayoffs #Raptors  https://t.co/NklPhbvPPI',"[{'text': 'NBAPlayoffs', 'indices': [14, 26]}, {'text': 'Raptors', 'indices': [27, 35]}]"
985305381483134976,,2018-04-14 23:54:43,0,8,"b""RT @JLew1050: Raptors, who had the NBA's best 4th quarter D this season, are outscoring Washington 19-11 in 7 4th-quarter minutes. Going to\xe2\x80\xa6""",[]
985305380141006853,,2018-04-14 23:54:43,0,0,"b""I've picked the Golden State Warriors to be champions in the new #NBABracketChallenge! What does your #NBAPlayoffs\xe2\x80\xa6 https://t.co/dB4rdAYTTp""","[{'text': 'NBABracketChallenge', 'indices': [65, 85]}, {'text': 'NBAPlayoffs', 'indices': [102, 114]}]"
985305379847450624,Eastern Time (US & Canada),2018-04-14 23:54:43,0,964,"b""RT @NBA: Ahead of today's @Sixers #NBAPlayoffs opener... we showcase @BenSimmons25's best dimes! \n\n\xf0\x9f\x8f\x80: #PhilaUnite x #WhiteHot\n\xe2\x8f\xb0: 8pm/et \n\xf0\x9f\x93\xba:\xe2\x80\xa6""","[{'text': 'NBAPlayoffs', 'indices': [34, 46]}, {'text': 'PhilaUnite', 'indices': [102, 113]}, {'text': 'WhiteHot', 'indices': [116, 125]}]"
985305373606404096,,2018-04-14 23:54:41,0,361,"b""RT @Sp0rtsTalkJo3: Jesus Christ not only is the NBA homophobic, they're also racist. https://t.co/gNHJ9XjF0a""",[]
985305373363048453,Central Time (US & Canada),2018-04-14 23:54:41,0,184,"b'RT @NBA: ""Everything right now!""\n\nJonas Valanciunas is mic\'d up for the @Raptors on @ESPNNBA! #WeTheNorth https://t.co/x3O0uIuwk3'","[{'text': 'WeTheNorth', 'indices': [94, 105]}]"
985305368044625920,,2018-04-14 23:54:40,0,4571,b'RT @RealSkipBayless: Call me crazy. Call it heart over head. I say Thunder over Sixers for the NBA title. Russ takes over the playoffs and\xe2\x80\xa6',[]
985305367772004352,Atlantic Time (Canada),2018-04-14 23:54:40,0,1,b'RT @T0RONTO: THIS BENCH IS DIFFERENT https://t.co/v6Er78f05k',[]
985305365498613760,Eastern Time (US & Canada),2018-04-14 23:54:39,0,0,"b'Damn, they have Jonas mic\xe2\x80\x99d up. https://t.co/9hWigw3IWn'",[]
985305364743651328,,2018-04-14 23:54:39,0,0,b'@matthews_gerald @NBA You don\xe2\x80\x99t understand what a foul is',[]
985305362399158273,America/New_York,2018-04-14 23:54:39,0,92,b'RT @NBA: Got it... @IamAmirJohnson! \n#PhilaUnite https://t.co/oxzPFiTxos',"[{'text': 'PhilaUnite', 'indices': [37, 48]}]"
985305361765847041,,2018-04-14 23:54:38,0,0,b'@JColeNC why does this have more bars than most these rappers and this is just a corporate NBA commercial \xf0\x9f\x98\x82 https://t.co/H8hTg0yWUM',[]
985305354769608704,Mountain Time (US & Canada),2018-04-14 23:54:37,0,51,"b'RT @Insider6ix: This is why NBA officiating needs to be reviewed, bad call. https://t.co/AIg8nXosJn'",[]
985305353494646791,,2018-04-14 23:54:37,0,1040,b'RT @RTNBA: NBA Playoff Preview ft J.Cole \xf0\x9f\x94\xa5\n\nVia @ESPNNBA https://t.co/hssRvxbjNV',[]
985305353075146752,Pacific Time (US & Canada),2018-04-14 23:54:36,0,0,b'Warriors reassert dominance in playoff-opening blowout of Spurs https://t.co/ASNo2YOIIR https://t.co/bbHFjdG03r',[]
985305345714204675,,2018-04-14 23:54:35,0,92,b'RT @NBA: Got it... @IamAmirJohnson! \n#PhilaUnite https://t.co/oxzPFiTxos',"[{'text': 'PhilaUnite', 'indices': [37, 48]}]"
985305343965257728,,2018-04-14 23:54:34,0,97,b'RT @NBA: DeRozan and Porter Jr. trade triples!\n\nTie ball game at 75 with 4:36 left in Q3.\n\n\xf0\x9f\x93\xba: @ESPNNBA https://t.co/Cc5PRy2PuT',[]
985305341171650561,,2018-04-14 23:54:34,0,184,"b'RT @NBA: ""Everything right now!""\n\nJonas Valanciunas is mic\'d up for the @Raptors on @ESPNNBA! #WeTheNorth https://t.co/x3O0uIuwk3'","[{'text': 'WeTheNorth', 'indices': [94, 105]}]"
985305336327344128,,2018-04-14 23:54:32,0,801,"b'RT @KardinalO: Dear Canada, the Raptors are currently the only NBA team in Canada and finished first in their division. As we enter the pla\xe2\x80\xa6'",[]
985305336075706368,,2018-04-14 23:54:32,0,1412,"b'RT @Sp0rtsTalkJo3: The fact that the NBA has homosexual players wear ""GAY"" on the back of their jersey\'s is disgusting and inexcusable. You\xe2\x80\xa6'",[]
985305334775537664,Eastern Time (US & Canada),2018-04-14 23:54:32,3,2,b'Some #HereTheyCome notes heading into the #NBA Playoffs:\n\n\xf0\x9f\x8f\x80 +2000 to win the title\n\xf0\x9f\x8f\x80 Have won 16 straight heading i\xe2\x80\xa6 https://t.co/XImlo4egWn',"[{'text': 'HereTheyCome', 'indices': [5, 18]}, {'text': 'NBA', 'indices': [42, 46]}]"
985305334729269248,,2018-04-14 23:54:32,0,5445,"b""RT @el_budget: Had Bron finished this the league would've just had to tell Jerey West and that weak ass dribble move to take a hike because\xe2\x80\xa6""",[]
985305333642899456,,2018-04-14 23:54:32,0,798,b'RT @NBA: MOOD IN THE SIX! #WeTheNorth https://t.co/YVg0iHozWI',"[{'text': 'WeTheNorth', 'indices': [26, 37]}]"
985305331994591233,,2018-04-14 23:54:31,0,184,"b'RT @NBA: ""Everything right now!""\n\nJonas Valanciunas is mic\'d up for the @Raptors on @ESPNNBA! #WeTheNorth https://t.co/x3O0uIuwk3'","[{'text': 'WeTheNorth', 'indices': [94, 105]}]"
985305331285798914,,2018-04-14 23:54:31,0,0,b'Check out my broadcast from my PlayStation 4! #PS4live (NBA 2K18)  live at https://t.co/tth5cdzlz4',"[{'text': 'PS4live', 'indices': [46, 54]}]"
985305330769907712,Central Time (US & Canada),2018-04-14 23:54:31,0,0,b'Some Merlot and nba playoffs type of a night #JudgeMe',"[{'text': 'JudgeMe', 'indices': [45, 53]}]"
985305330153238528,,2018-04-14 23:54:31,0,798,b'RT @NBA: MOOD IN THE SIX! #WeTheNorth https://t.co/YVg0iHozWI',"[{'text': 'WeTheNorth', 'indices': [26, 37]}]"
985305329717178370,,2018-04-14 23:54:31,0,683,"b'RT @BlueJays: From @MStrooo6 and the entire #BlueJays organization, best of luck to the @Raptors in the NBA Playoffs! #WeTheNorth https://t\xe2\x80\xa6'","[{'text': 'BlueJays', 'indices': [44, 53]}, {'text': 'WeTheNorth', 'indices': [118, 129]}]"
985305329230639105,,2018-04-14 23:54:31,1,0,b'Goaltending? @NBA   Your refs SUCK!! #WeTheNorth',"[{'text': 'WeTheNorth', 'indices': [37, 48]}]"
985305326747402241,Sydney,2018-04-14 23:54:30,0,4722,b'RT @JabariJYoung: Just  came across this... lol... #Rockets  #NBA https://t.co/tvEzU78KXs',"[{'text': 'Rockets', 'indices': [51, 59]}, {'text': 'NBA', 'indices': [61, 65]}]"
985305324553949184,Eastern Time (US & Canada),2018-04-14 23:54:30,5,0,b'Welcome back to Philly @NBA playoffs. Eyes of the world on the @sixers run. Primed to be an international franchise\xe2\x80\xa6 https://t.co/9TRmn9hJXh',[]
985305321412243456,Central Time (US & Canada),2018-04-14 23:54:29,0,0,"b'Hey, @NBA, so you can grab the net now, huh? https://t.co/VsUe15aCKt'",[]
985305317067165702,Eastern Time (US & Canada),2018-04-14 23:54:28,0,0,"b'@_Zeets OK \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbd I was just thinking as an NBA father of sorts, you can\xe2\x80\x99t (read \xe2\x80\x9cshouldn\xe2\x80\x99t\xe2\x80\x9d) have Oubre as your only child \xf0\x9f\x98\x82'",[]
985305315414609920,Eastern Time (US & Canada),2018-04-14 23:54:27,0,1412,"b'RT @Sp0rtsTalkJo3: The fact that the NBA has homosexual players wear ""GAY"" on the back of their jersey\'s is disgusting and inexcusable. You\xe2\x80\xa6'",[]
985305315372683265,,2018-04-14 23:54:27,0,184,"b'RT @NBA: ""Everything right now!""\n\nJonas Valanciunas is mic\'d up for the @Raptors on @ESPNNBA! #WeTheNorth https://t.co/x3O0uIuwk3'","[{'text': 'WeTheNorth', 'indices': [94, 105]}]"
985305314953228288,,2018-04-14 23:54:27,0,259,b'RT @ParlonsNBA: \xf0\x9f\x8f\x80 NBA Playoffs x J. Cole \xf0\x9f\x94\xa5 https://t.co/NPk0vZT2d7',[]
985305310758883328,Eastern Time (US & Canada),2018-04-14 23:54:26,0,0,"b""It's the little things in the NBA ya know? Like calling lane violations on free throw attempts but not pulling the\xe2\x80\xa6 https://t.co/iRv3ubQU6J""",[]
985305310066716672,,2018-04-14 23:54:26,0,0,b'@NBA @spurs He played well. I think the Spurs should start him at center. Put Ginobili in the starting lineup as the power forward.',[]
985305308552544256,,2018-04-14 23:54:26,0,5445,"b""RT @el_budget: Had Bron finished this the league would've just had to tell Jerey West and that weak ass dribble move to take a hike because\xe2\x80\xa6""",[]
985305307344711681,,2018-04-14 23:54:26,0,0,b'\xf0\x9f\x9a\xa8 Close Game Alert: Raptors lead Wizards 86-85 entering the 4th quarter of Game 1 - Watch Live \xe2\x9e\xa1 (ESPN) https://t.co/OAV8QSdaS5',[]
985305307042734080,Beijing,2018-04-14 23:54:25,0,184,"b'RT @NBA: ""Everything right now!""\n\nJonas Valanciunas is mic\'d up for the @Raptors on @ESPNNBA! #WeTheNorth https://t.co/x3O0uIuwk3'","[{'text': 'WeTheNorth', 'indices': [94, 105]}]"
985305306098950146,Pacific Time (US & Canada),2018-04-14 23:54:25,0,381,b'RT @NBA: Walking off with a victory! #DubNation #PhantomCam https://t.co/mMey0Drr0w',"[{'text': 'DubNation', 'indices': [37, 47]}, {'text': 'PhantomCam', 'indices': [48, 59]}]"
985305305130110976,,2018-04-14 23:54:25,0,329,b'RT @NBA: Markelle Fultz works on getting to the rim ahead of his #NBAPlayoffs debut with the @sixers 8pm/et @ESPNNBA! #PhilaUnite https://t\xe2\x80\xa6',"[{'text': 'NBAPlayoffs', 'indices': [65, 77]}, {'text': 'PhilaUnite', 'indices': [118, 129]}]"
985305304530391045,Pacific Time (US & Canada),2018-04-14 23:54:25,47,7,b'Nice! Zipper into a high ballscreen. Great read by Beal to aggressively turn the corner. Wing and corner filled beh\xe2\x80\xa6 https://t.co/FiI9b8AqiT',[]
985305303460741120,Central Time (US & Canada),2018-04-14 23:54:25,0,6,"b'RT @JeffSkversky: Sixers coach Brett Brown on Game 1 of the Playoffs Tonight:\n\n""It is going to be an incredibly loud atmosphere\xe2\x80\x9d\n\n@6abc \n@s\xe2\x80\xa6'",[]
985305301015412737,,2018-04-14 23:54:24,156,51,"b'This is why NBA officiating needs to be reviewed, bad call. https://t.co/AIg8nXosJn'",[]
985305300432572417,,2018-04-14 23:54:24,0,1545,"b""RT @NBA: WHO'S PUMPED for the #NBAPlayoffs! \n\n#NBASoundUp \xf0\x9f\x8e\x99\xf0\x9f\x8e\xb5: @GalloLocknez https://t.co/ecDZ4YnMMU""","[{'text': 'NBAPlayoffs', 'indices': [30, 42]}, {'text': 'NBASoundUp', 'indices': [46, 57]}]"
985305298494771201,Eastern Time (US & Canada),2018-04-14 23:54:23,0,0,"b""@NBA @MiamiHEAT @sixers If @sixers don't win game one, it's all she wrote. @MiamiHEAT is a more experienced team.""",[]
985305298486419457,,2018-04-14 23:54:23,0,4,"b""RT @Liberty_Ballers: Hey everyone, the Sixers are about to play a game in the NBA Playoffs. It's @CalebTurrentine again. Let's have some fu\xe2\x80\xa6""",[]
985305297345396736,,2018-04-14 23:54:23,0,798,b'RT @NBA: MOOD IN THE SIX! #WeTheNorth https://t.co/YVg0iHozWI',"[{'text': 'WeTheNorth', 'indices': [26, 37]}]"
985305297123078144,,2018-04-14 23:54:23,0,0,b'Check out my broadcast from my PlayStation 4! #PS4live (NBA 2K18)  live at https://t.co/N6FCxlJpBG',"[{'text': 'PS4live', 'indices': [46, 54]}]"
985305292421390336,,2018-04-14 23:54:22,0,44,"b""RT @Tobjizzle: For people who watch my NBA series, I've been delaying this cos IDK what to do. Help pls. Do I stay and defend the title wit\xe2\x80\xa6""",[]
985305291796467712,Pacific Time (US & Canada),2018-04-14 23:54:22,3,2,b'BRUHHH Kyle Lowry just tried to injured Keff smh WTF Ref was RIGHT THERE smh @nba just RIGGED this game bro smh FUCKING PATHETIC',[]
985305290550759424,,2018-04-14 23:54:22,0,131,b'RT @samstaydipped: Seen a chick tweet \xe2\x80\x9cLOL it is what it is \xe2\x9c\x8c\xf0\x9f\x8f\xbe\xe2\x80\x9d Ma relax the NBA playoffs on rn he\xe2\x80\x99ll text you back later',[]
985305290043162629,Central Time (US & Canada),2018-04-14 23:54:21,0,1,b'Damn I don\xe2\x80\x99t want any injuries in this series #NBA #NBAnaESPN #NBAPlayoffs #ThaEndOfDaBench',"[{'text': 'NBA', 'indices': [46, 50]}, {'text': 'NBAnaESPN', 'indices': [51, 61]}, {'text': 'NBAPlayoffs', 'indices': [62, 74]}, {'text': 'ThaEndOfDaBench', 'indices': [75, 91]}]"
985305289082769409,Eastern Time (US & Canada),2018-04-14 23:54:21,0,1040,b'RT @RTNBA: NBA Playoff Preview ft J.Cole \xf0\x9f\x94\xa5\n\nVia @ESPNNBA https://t.co/hssRvxbjNV',[]
985305288830955521,Pacific Time (US & Canada),2018-04-14 23:54:21,0,48,b'RT @rapsfan: This is a bad missed call #wethenorth https://t.co/8ipcsdsDQG',"[{'text': 'wethenorth', 'indices': [39, 50]}]"
985305288562630658,Central Time (US & Canada),2018-04-14 23:54:21,0,0,"b'I think if anyone on the Wizards misses 2 straight FTs in the fourth, the opposing team\xe2\x80\x99s fans anywhere in the NBA\xe2\x80\xa6 https://t.co/dUMRTAySDC'",[]
985305286595538944,,2018-04-14 23:54:21,0,354,b'RT @Complex: ESPN drops NBA playoff commercial featuring a new J. Cole verse: https://t.co/a4Az6eYOYj https://t.co/aFgfawMu6G',[]
985305283281862656,Central Time (US & Canada),2018-04-14 23:54:20,0,184,"b'RT @NBA: ""Everything right now!""\n\nJonas Valanciunas is mic\'d up for the @Raptors on @ESPNNBA! #WeTheNorth https://t.co/x3O0uIuwk3'","[{'text': 'WeTheNorth', 'indices': [94, 105]}]"
985305283063894016,Pacific Time (US & Canada),2018-04-14 23:54:20,1,0,"b'Check out my episode ""NBA Playoff Talk Pt. II w/Convos with Cutty"" from Let\'s Talk... \xf0\x9f\x8f\x80\xf0\x9f\x8e\xae\xf0\x9f\x92\xad on Anchor: https://t.co/92iX54B7NN'",[]
985305282518683648,Eastern Time (US & Canada),2018-04-14 23:54:20,29,2,b'Washington Wizards - SLOB\n#XsOs #NBA\xc2\xa0#NBAPlayoffs https://t.co/1EbeIg5E2l',"[{'text': 'XsOs', 'indices': [26, 31]}, {'text': 'NBA', 'indices': [32, 36]}, {'text': 'NBAPlayoffs', 'indices': [37, 49]}]"
985305280203411456,,2018-04-14 23:54:19,0,1135,b'RT @NBA: #NBAKicks for #NBAPlayoffs for John Wall! https://t.co/UTh37Ctl6o',"[{'text': 'NBAKicks', 'indices': [9, 18]}, {'text': 'NBAPlayoffs', 'indices': [23, 35]}]"
985305279599464449,,2018-04-14 23:54:19,0,0,b'76ers vs Heat Live Stream: Watch NBA Playoff Game 1\xc2\xa0Online https://t.co/2zuCzxggGY https://t.co/tTfkc2SpN3',[]
985305273345589249,,2018-04-14 23:54:17,0,184,"b'RT @NBA: ""Everything right now!""\n\nJonas Valanciunas is mic\'d up for the @Raptors on @ESPNNBA! #WeTheNorth https://t.co/x3O0uIuwk3'","[{'text': 'WeTheNorth', 'indices': [94, 105]}]"
985305272213233666,Eastern Time (US & Canada),2018-04-14 23:54:17,0,29,"b""RT @RichHomieFlom: We don't talk enough about how horrid the Pau Gasol deal is for the Spurs. They paid $16 million a season for three seas\xe2\x80\xa6""",[]
985305268878827520,Pacific Time (US & Canada),2018-04-14 23:54:16,0,798,b'RT @NBA: MOOD IN THE SIX! #WeTheNorth https://t.co/YVg0iHozWI',"[{'text': 'WeTheNorth', 'indices': [26, 37]}]"
985305267779883008,,2018-04-14 23:54:16,0,0,b'NBA PLAYOFF BASKETBALL IS BETTER THAN MARCH MADNESS',[]
985305266500657153,Pacific Time (US & Canada),2018-04-14 23:54:16,0,0,b'I love the nba playoffs',[]
985305263824670720,,2018-04-14 23:54:15,0,0,"b""The @NBA allowed him to have an assault rifle tattoo'd on his face? \xf0\x9f\xa4\x94""",[]
985305260045602818,,2018-04-14 23:54:14,0,1,b'RT @SharpestCapper: Spurs under 3* \xe2\x9c\x85\n\nNationals over 1* \xe2\x9c\x85\n\n2-0 +4u to start the day. \n\nIve had two losing NBA cards in the past month. \n\nWh\xe2\x80\xa6',[]
985305257990328320,,2018-04-14 23:54:14,0,964,"b""RT @NBA: Ahead of today's @Sixers #NBAPlayoffs opener... we showcase @BenSimmons25's best dimes! \n\n\xf0\x9f\x8f\x80: #PhilaUnite x #WhiteHot\n\xe2\x8f\xb0: 8pm/et \n\xf0\x9f\x93\xba:\xe2\x80\xa6""","[{'text': 'NBAPlayoffs', 'indices': [34, 46]}, {'text': 'PhilaUnite', 'indices': [102, 113]}, {'text': 'WhiteHot', 'indices': [116, 125]}]"
985305257151348736,Pacific Time (US & Canada),2018-04-14 23:54:14,0,184,"b'RT @NBA: ""Everything right now!""\n\nJonas Valanciunas is mic\'d up for the @Raptors on @ESPNNBA! #WeTheNorth https://t.co/x3O0uIuwk3'","[{'text': 'WeTheNorth', 'indices': [94, 105]}]"
985305253762535425,,2018-04-14 23:54:13,0,0,b'I liked a @YouTube video https://t.co/eFqHwbB9eF 2018 NBA Playoffs Simulated in NBA2K!!!',[]
985305251426324485,Pacific Time (US & Canada),2018-04-14 23:54:12,0,113,b'RT @NBA: CJ Miles with the quick release for the @Raptors!\n\nTOR leads @WashWizards 105-96 with 4:52 left in the 4th.\n\n#WeTheNorth @ESPNNBA\xe2\x80\xa6',"[{'text': 'WeTheNorth', 'indices': [118, 129]}]"
985305250587463680,,2018-04-14 23:54:12,0,798,b'RT @NBA: MOOD IN THE SIX! #WeTheNorth https://t.co/YVg0iHozWI',"[{'text': 'WeTheNorth', 'indices': [26, 37]}]"
985305249337479168,,2018-04-14 23:54:12,0,0,"b'""Warriors Said They\xe2\x80\x99d Be Ready, Then Dominate Spurs in Game 1"" by Unknown Author via NYT https://t.co/5zScLmjdGW'",[]
985305248867717121,,2018-04-14 23:54:12,1,0,"b""@NBA @warriors This is why @Money23Green is a SYSTEM player!!! Do you see the assist he's getting?!? They had ABSOL\xe2\x80\xa6 https://t.co/QavuKcwE3I""",[]
985305247231836160,,2018-04-14 23:54:11,0,184,"b'RT @NBA: ""Everything right now!""\n\nJonas Valanciunas is mic\'d up for the @Raptors on @ESPNNBA! #WeTheNorth https://t.co/x3O0uIuwk3'","[{'text': 'WeTheNorth', 'indices': [94, 105]}]"
985305246015655936,,2018-04-14 23:54:11,0,105,"b'RT @BruhReport: In the 2015 NBA finals, 4 out of the 11 voters said they were going to vote LeBron for finals MVP even though his team lost\xe2\x80\xa6'",[]
985305244849590272,,2018-04-14 23:54:11,0,0,b'I liked a @YouTube video https://t.co/ZXg3tw8qma NBA YOUNGBOY - NICKI MINAJ',[]
985305243612200960,,2018-04-14 23:54:10,0,131,b'RT @samstaydipped: Seen a chick tweet \xe2\x80\x9cLOL it is what it is \xe2\x9c\x8c\xf0\x9f\x8f\xbe\xe2\x80\x9d Ma relax the NBA playoffs on rn he\xe2\x80\x99ll text you back later',[]
985305242773340160,Eastern Time (US & Canada),2018-04-14 23:54:10,2,0,"b""@NBA officiating at its finest again what a joke. Where's the net violation call. #WeTheNorth #NBAPlayoffs""","[{'text': 'WeTheNorth', 'indices': [82, 93]}, {'text': 'NBAPlayoffs', 'indices': [94, 106]}]"
985305241208872960,,2018-04-14 23:54:10,0,0,b'#NBA wake up that was clearly basket interference',"[{'text': 'NBA', 'indices': [0, 4]}]"
985305241150197760,,2018-04-14 23:54:10,0,617,b'RT @DukeMBB: Best wishes to our guys on NBA Playoff rosters! \n\n#DukeintheNBA\n#TheBrotherhood\n\n\xf0\x9f\x94\xb5\xf0\x9f\x98\x88 https://t.co/ifIo3ChhPa',"[{'text': 'DukeintheNBA', 'indices': [63, 76]}, {'text': 'TheBrotherhood', 'indices': [77, 92]}]"
985305240483352576,,2018-04-14 23:54:10,0,106,b'RT @NBA: Air Canada Centre is getting loud! #WeTheNorth\n\n@Raptors in front 98-96 in the 4th.\n\n\xf0\x9f\x93\xba: @ESPNNBA https://t.co/F9ubiGiQ5X',"[{'text': 'WeTheNorth', 'indices': [44, 55]}]"
985305239778680832,Pacific Time (US & Canada),2018-04-14 23:54:09,0,184,"b'RT @NBA: ""Everything right now!""\n\nJonas Valanciunas is mic\'d up for the @Raptors on @ESPNNBA! #WeTheNorth https://t.co/x3O0uIuwk3'","[{'text': 'WeTheNorth', 'indices': [94, 105]}]"
985305237752897536,Pacific Time (US & Canada),2018-04-14 23:54:09,0,1412,"b'RT @Sp0rtsTalkJo3: The fact that the NBA has homosexual players wear ""GAY"" on the back of their jersey\'s is disgusting and inexcusable. You\xe2\x80\xa6'",[]
985305236293210117,,2018-04-14 23:54:09,0,226,"b'RT @NBA: Kevin Durant paces the @warriors #NBAPlayoffs win at home with 24 PTS, 8 REB, 7 AST! #DubNation https://t.co/hhSgiVbUhl'","[{'text': 'NBAPlayoffs', 'indices': [42, 54]}, {'text': 'DubNation', 'indices': [94, 104]}]"
985305229758517249,London,2018-04-14 23:54:07,0,3,b'RT @AdoboeDela: NBA playoffs is going to be so LIT\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e',[]
985305226331684864,Pacific Time (US & Canada),2018-04-14 23:54:06,0,3,b'RT @rickss__: I love the NBA playoffs',[]
985305224377225217,,2018-04-14 23:54:06,0,0,b'Here&amp;apos;s what the Pacers need to do to beat LeBron and the Cavs. https://t.co/JqW7YxMbgS',[]
985305224209485824,Central Time (US & Canada),2018-04-14 23:54:06,1,0,"b'@djdarenc Oh heck yes! We proudly have the NBA League Pass during the regular season showing every game, and love N\xe2\x80\xa6 https://t.co/Iv75OVGMVe'",[]
985305219746729984,,2018-04-14 23:54:05,0,184,"b'RT @NBA: ""Everything right now!""\n\nJonas Valanciunas is mic\'d up for the @Raptors on @ESPNNBA! #WeTheNorth https://t.co/x3O0uIuwk3'","[{'text': 'WeTheNorth', 'indices': [94, 105]}]"
