user_id,time_zone,created_at,fav,retweet,text,tags
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,0,b'NBA playoffs been very dramatic',[]
9.85E+17,Atlantic Time (Canada),4/14/2018 23:57,0,92,b'RT @NBA: Got it... @IamAmirJohnson! \n#PhilaUnite https://t.co/oxzPFiTxos',"[{'text': 'PhilaUnite', 'indices': [37, 48]}]"
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,0,0,b'\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 game https://t.co/dUws60CrfJ',[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,0,"b""@OlePeteKing @NBA Nah, I love basketball. But I'd love to have the type of job security Ernie grunfeld has had""",[]
9.85E+17,Jerusalem,4/14/2018 23:57,0,2,"b""RT @TheAthleticPHI: Sixers vs. Heat, Inside the X's and O's: @MOConnor_NBA breaks down sets the Sixers can use that counter Miami's style,\xe2\x80\xa6""",[]
9.85E+17,Taipei,4/14/2018 23:57,0,11,b'RT @aporzee: If Kanye tried to fight any NBA center he\xe2\x80\x99s gonna be making Through The Wire Pt. II that same night https://t.co/4j3bm1q1Xv',[]
9.85E+17,Mountain Time (US & Canada),4/14/2018 23:57,3,0,b'Raptors giving John Wall allllll the free smoke.',[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,175,"b'RT @NBA: 13 PTS, 10 AST for John Wall through 2 quarters! #DCFamily\n\n@WashWizards hit the break leading the @Raptors 59-55 in Toronto. \n\nMa\xe2\x80\xa6'","[{'text': 'DCFamily', 'indices': [58, 67]}]"
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:57,6,0,b'@NBA @Raptors @ESPNNBA Raptors with a new franchise record - 16 made 3-pointers. #NBA #WeTheNorth',"[{'text': 'NBA', 'indices': [81, 85]}, {'text': 'WeTheNorth', 'indices': [86, 97]}]"
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,126,"b""RT @mellentuck: Gregg Popovich was rude towards a bunch of media members again today. There are times when it's deserved, but that wasn't t\xe2\x80\xa6""",[]
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:57,0,798,b'RT @NBA: MOOD IN THE SIX! #WeTheNorth https://t.co/YVg0iHozWI',"[{'text': 'WeTheNorth', 'indices': [26, 37]}]"
9.85E+17,Quito,4/14/2018 23:57,0,72,b'RT @NBA: Rudy Gay finishes with 15 PTS off the bench for the @spurs in Oakland! #GoSpursGo https://t.co/DqlClVYLHt',"[{'text': 'GoSpursGo', 'indices': [80, 90]}]"
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:57,0,964,"b""RT @NBA: Ahead of today's @Sixers #NBAPlayoffs opener... we showcase @BenSimmons25's best dimes! \n\n\xf0\x9f\x8f\x80: #PhilaUnite x #WhiteHot\n\xe2\x8f\xb0: 8pm/et \n\xf0\x9f\x93\xba:\xe2\x80\xa6""","[{'text': 'NBAPlayoffs', 'indices': [34, 46]}, {'text': 'PhilaUnite', 'indices': [102, 113]}, {'text': 'WhiteHot', 'indices': [116, 125]}]"
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,1,0,"b""@spurs Well, I hope the @spurs can make this a series. But, I wouldn't be surprised if they didn't win not 1 game\xf0\x9f\x98\x92.\xe2\x80\xa6 https://t.co/3J1QdpG4Iv""",[]
9.85E+17,Brasilia,4/14/2018 23:57,0,1412,"b'RT @Sp0rtsTalkJo3: The fact that the NBA has homosexual players wear ""GAY"" on the back of their jersey\'s is disgusting and inexcusable. You\xe2\x80\xa6'",[]
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,0,0,b'And that was an offensive foul on John Wall... Why a foul on Delon??!\xf0\x9f\x98\xa4\n\n#NBA #WeTheNorth #RTZ #NBATwitter #NBAPlayoffs #WASvTOR',"[{'text': 'NBA', 'indices': [72, 76]}, {'text': 'WeTheNorth', 'indices': [77, 88]}, {'text': 'RTZ', 'indices': [89, 93]}, {'text': 'NBATwitter', 'indices': [94, 105]}, {'text': 'NBAPlayoffs', 'indices': [106, 118]}, {'text': 'WASvTOR', 'indices': [119, 127]}]"
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,184,"b'RT @NBA: ""Everything right now!""\n\nJonas Valanciunas is mic\'d up for the @Raptors on @ESPNNBA! #WeTheNorth https://t.co/x3O0uIuwk3'","[{'text': 'WeTheNorth', 'indices': [94, 105]}]"
9.85E+17,Mountain Time (US & Canada),4/14/2018 23:57,0,57031,b'RT @LakeShowYo: Tristan Thompson really cheated on Khloe 4 days before NBA playoffs start so the Cavs could avoid the Kardashian curse.\nWha\xe2\x80\xa6',[]
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:57,0,267,b'RT @NBA: Ben Simmons warms up for his #NBAPlayoffs debut with the @sixers 8pm/et @ESPNNBA! #PhilaUnite https://t.co/g8Tc9TR1nr',"[{'text': 'NBAPlayoffs', 'indices': [38, 50]}, {'text': 'PhilaUnite', 'indices': [91, 102]}]"
9.85E+17,Melbourne,4/14/2018 23:57,0,1,b'.@NBA why is this on my feed THREE days after the game happened https://t.co/br898YkdAU',[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,964,"b""RT @NBA: Ahead of today's @Sixers #NBAPlayoffs opener... we showcase @BenSimmons25's best dimes! \n\n\xf0\x9f\x8f\x80: #PhilaUnite x #WhiteHot\n\xe2\x8f\xb0: 8pm/et \n\xf0\x9f\x93\xba:\xe2\x80\xa6""","[{'text': 'NBAPlayoffs', 'indices': [34, 46]}, {'text': 'PhilaUnite', 'indices': [102, 113]}, {'text': 'WhiteHot', 'indices': [116, 125]}]"
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:57,0,49,b'RT @ConferenceUSA: From The Herd \xe2\x9e\xa1\xef\xb8\x8f The Heat\n\nGood luck to 2010 C-USA Freshman and Defensive Player of the Year @youngwhiteside in the #NBA\xe2\x80\xa6',"[{'text': 'NBA', 'indices': [135, 139]}]"
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,1,0,b'@justinetuma Every time an NBA player dates a Kardashian their career gets ruined',[]
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,0,51,"b'RT @Insider6ix: This is why NBA officiating needs to be reviewed, bad call. https://t.co/AIg8nXosJn'",[]
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:57,0,92,b'RT @NBA: Got it... @IamAmirJohnson! \n#PhilaUnite https://t.co/oxzPFiTxos',"[{'text': 'PhilaUnite', 'indices': [37, 48]}]"
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,0,0,"b""Zero NBA players know how to fall. You'd think with the millions of dollars invested in these dudes that they would\xe2\x80\xa6 https://t.co/vxLKMuEHRp""",[]
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:57,0,964,"b""RT @NBA: Ahead of today's @Sixers #NBAPlayoffs opener... we showcase @BenSimmons25's best dimes! \n\n\xf0\x9f\x8f\x80: #PhilaUnite x #WhiteHot\n\xe2\x8f\xb0: 8pm/et \n\xf0\x9f\x93\xba:\xe2\x80\xa6""","[{'text': 'NBAPlayoffs', 'indices': [34, 46]}, {'text': 'PhilaUnite', 'indices': [102, 113]}, {'text': 'WhiteHot', 'indices': [116, 125]}]"
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,0,265,"b'RT @NBA: John Wall was dishing in the 1st half, dropping 10 dimes to go along with a team-high 13 PTS! #DCFamily https://t.co/I6Pr6CveEy'","[{'text': 'DCFamily', 'indices': [103, 112]}]"
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,3,"b""RT @HaroldBingo: or she knows that scandal = $$$ so she creates them. unless y'all really need to believe that a 6-10 NBA player decided to\xe2\x80\xa6""",[]
9.85E+17,Greenland,4/14/2018 23:57,0,0,"b""Most Overlooked Players In Every #NBA Franchise's History - West https://t.co/1AFfYWQd9x https://t.co/FuA8G4v5qM""","[{'text': 'NBA', 'indices': [33, 37]}]"
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,0,b'NBA YoungBoy - Have You Ever Listen now @ Street Money Radio https://t.co/BbxwFwxhe6',[]
9.85E+17,London,4/14/2018 23:57,2,0,"b""Tatum's Lean Strength Reminds His Coach of an All-Time Great https://t.co/1uQBqEmMy7 https://t.co/0B7mYW9YkE""",[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,1,b'RT @PowerOfTheDT: #NBA #DT Report Day 1 https://t.co/NnxePnEqeB',"[{'text': 'NBA', 'indices': [18, 22]}, {'text': 'DT', 'indices': [23, 26]}]"
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,2,1,b'Any time anyone complains about officiating in the NHL should pause and remember NBA officials.',[]
9.85E+17,Mountain Time (US & Canada),4/14/2018 23:57,0,798,b'RT @NBA: MOOD IN THE SIX! #WeTheNorth https://t.co/YVg0iHozWI',"[{'text': 'WeTheNorth', 'indices': [26, 37]}]"
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,0,0,b'*starting because of injury* Jose Calderon &gt; Any pg in the NBA \n\n\xf0\x9f\x98\x90 https://t.co/FnycRSFVVI',[]
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,0,1040,b'RT @RTNBA: NBA Playoff Preview ft J.Cole \xf0\x9f\x94\xa5\n\nVia @ESPNNBA https://t.co/hssRvxbjNV',[]
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:57,0,0,"b'2018 NBA Playoffs: Jazz vs. Thunder series preview, schedule, bracket, odds, analysis, TV - https://t.co/nMBxwL3QmC'",[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,0,"b'I repeat, @NBA officiating is an unmitigated disaster. Such an embarrassment.'",[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,1,0,b'Klay Thompson Scores 27 Points In Game One\n\nMore: https://t.co/1OAatcSm5I\n\n#DFS #NBA #News #GSW',"[{'text': 'DFS', 'indices': [75, 79]}, {'text': 'NBA', 'indices': [80, 84]}, {'text': 'News', 'indices': [85, 90]}, {'text': 'GSW', 'indices': [91, 95]}]"
9.85E+17,London,4/14/2018 23:57,0,51,"b'RT @Insider6ix: This is why NBA officiating needs to be reviewed, bad call. https://t.co/AIg8nXosJn'",[]
9.85E+17,Atlantic Time (Canada),4/14/2018 23:57,1,0,"b'@tomhagan88 It was excellent. From the sounds of it, it was probably better than the Spurs/Warriors game anyway.'",[]
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:57,0,2,b'RT @JFXXIV: nba refs are baaaaaaad',[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,798,b'RT @NBA: MOOD IN THE SIX! #WeTheNorth https://t.co/YVg0iHozWI',"[{'text': 'WeTheNorth', 'indices': [26, 37]}]"
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,430,b'RT @T_Sharp4: Toronto Raptors in the regular season vs the NBA playoffs https://t.co/yQpJVDYl3I',[]
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,0,184,"b'RT @NBA: ""Everything right now!""\n\nJonas Valanciunas is mic\'d up for the @Raptors on @ESPNNBA! #WeTheNorth https://t.co/x3O0uIuwk3'","[{'text': 'WeTheNorth', 'indices': [94, 105]}]"
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,0,798,b'RT @NBA: MOOD IN THE SIX! #WeTheNorth https://t.co/YVg0iHozWI',"[{'text': 'WeTheNorth', 'indices': [26, 37]}]"
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,0,226,"b'RT @NBA: Kevin Durant paces the @warriors #NBAPlayoffs win at home with 24 PTS, 8 REB, 7 AST! #DubNation https://t.co/hhSgiVbUhl'","[{'text': 'NBAPlayoffs', 'indices': [42, 54]}, {'text': 'DubNation', 'indices': [94, 104]}]"
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,12,b'RT @EliasSports: 76ers triple-doubles:\n\nBen Simmons\xe2\x80\x942nd most by a rookie in @NBAHistory (12)\nMarkelle Fultz\xe2\x80\x94only teenager in NBA history wi\xe2\x80\xa6',[]
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,0,1,b'RT @_Mehrr: I love the NBA Playoffs \xe2\x9d\xa4\xef\xb8\x8f',[]
9.85E+17,Mountain Time (US & Canada),4/14/2018 23:57,0,1,b'RT @_RoseAnnSapia: NBA Playoff Drake is my favorite Drake\xf0\x9f\x98\x82',[]
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,1,0,b'NBA officiating a joke. Blatant calls being missed against wizards.',[]
9.85E+17,America/Detroit,4/14/2018 23:57,0,354,b'RT @Complex: ESPN drops NBA playoff commercial featuring a new J. Cole verse: https://t.co/a4Az6eYOYj https://t.co/aFgfawMu6G',[]
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:57,0,0,b'How many of these guys still in the nba https://t.co/5EimuN5m78',[]
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,0,0,b'OFFENSIVE FOUL.  The Refs are missing a great game. @NBA #wheresthecall',"[{'text': 'wheresthecall', 'indices': [57, 71]}]"
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,0,b'NBA Playoffs 2018: Miami Heat vs. Philadelphia 76ers LIVE SCORE UPDATES Game 1 (4/14/18) https://t.co/DlEIa8nPo8 https://t.co/rpU0toVb29',[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,964,"b""RT @NBA: Ahead of today's @Sixers #NBAPlayoffs opener... we showcase @BenSimmons25's best dimes! \n\n\xf0\x9f\x8f\x80: #PhilaUnite x #WhiteHot\n\xe2\x8f\xb0: 8pm/et \n\xf0\x9f\x93\xba:\xe2\x80\xa6""","[{'text': 'NBAPlayoffs', 'indices': [34, 46]}, {'text': 'PhilaUnite', 'indices': [102, 113]}, {'text': 'WhiteHot', 'indices': [116, 125]}]"
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,0,b'Cheeee vally getting mic\xe2\x80\x99d up https://t.co/zYnkv7uP4S',[]
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,0,1040,b'RT @RTNBA: NBA Playoff Preview ft J.Cole \xf0\x9f\x94\xa5\n\nVia @ESPNNBA https://t.co/hssRvxbjNV',[]
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,0,296,"b""RT @NBA: Ahead of today's @Raptors #NBAPlayoffs opener... we showcase the Top 3 Lowry-to-DeRozan oops! \n\n\xf0\x9f\x8f\x80: #WeTheNorth x #DCFamily \n\xe2\x8f\xb0: 5:3\xe2\x80\xa6""","[{'text': 'NBAPlayoffs', 'indices': [35, 47]}, {'text': 'WeTheNorth', 'indices': [108, 119]}, {'text': 'DCFamily', 'indices': [122, 131]}]"
9.85E+17,Atlantic Time (Canada),4/14/2018 23:57,0,1226,b'RT @NBA: .@Drake in the house for Game 1!\n\n#WeTheNorth #NBACelebRow https://t.co/KTqU6L12kV',"[{'text': 'WeTheNorth', 'indices': [43, 54]}, {'text': 'NBACelebRow', 'indices': [55, 67]}]"
9.85E+17,Atlantic Time (Canada),4/14/2018 23:57,0,39,b'RT @The_Deezer: Your 2018 NBA Playoff Jayhawks! #RockChalk https://t.co/OsGGtNWTWi',"[{'text': 'RockChalk', 'indices': [48, 58]}]"
9.85E+17,Singapore,4/14/2018 23:57,0,184,"b'RT @NBA: ""Everything right now!""\n\nJonas Valanciunas is mic\'d up for the @Raptors on @ESPNNBA! #WeTheNorth https://t.co/x3O0uIuwk3'","[{'text': 'WeTheNorth', 'indices': [94, 105]}]"
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:57,0,366,"b'RT @NOTSportsCenter: The start of the NBA playoffs: \xe2\x80\x9cWelcome to the 2018 NBA playoffs. Between teams like the Rockets, Raptors, Sixers, Bla\xe2\x80\xa6'",[]
9.85E+17,Tokyo,4/14/2018 23:57,0,84,"b""RT @hockeynight: Drake dons Humboldt Broncos jersey courtside at Raptors' Game 1 https://t.co/1mTZlMCn6v https://t.co/5KUHTBWShR""",[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,0,b'Awesome relocations by Lowry &amp; Wright',[]
9.85E+17,Mountain Time (US & Canada),4/14/2018 23:57,0,0,"b'I\xe2\x80\x99ll pull for the #Raptors in this years NBA playoffs, though they won\xe2\x80\x99t likely beat the Western Conference opponent, if they get that far'","[{'text': 'Raptors', 'indices': [18, 26]}]"
9.85E+17,Jakarta,4/14/2018 23:57,0,1,b'RT @kingnickerson: DRAKE SAID \xe2\x80\x9cFREE SMOKE TOMORROW NIGHT!!\xe2\x80\x9d \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1\xf0\x9f\x98\xb1 The NBA Playoffs in the greatest month &amp; 1/2 stretch in any sport ever. htt\xe2\x80\xa6',[]
9.85E+17,Amsterdam,4/14/2018 23:57,0,97,b'RT @NBA: DeRozan and Porter Jr. trade triples!\n\nTie ball game at 75 with 4:36 left in Q3.\n\n\xf0\x9f\x93\xba: @ESPNNBA https://t.co/Cc5PRy2PuT',[]
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:57,0,184,"b'RT @NBA: ""Everything right now!""\n\nJonas Valanciunas is mic\'d up for the @Raptors on @ESPNNBA! #WeTheNorth https://t.co/x3O0uIuwk3'","[{'text': 'WeTheNorth', 'indices': [94, 105]}]"
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:57,0,0,b'Loved watching Delon Wright in college. Glad to see him turn into an effective NBA player',[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,92,b'RT @NBA: Got it... @IamAmirJohnson! \n#PhilaUnite https://t.co/oxzPFiTxos',"[{'text': 'PhilaUnite', 'indices': [37, 48]}]"
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,0,7,b'RT @HazelFierce: Check out my broadcast from my PlayStation 4! #PS4live (NBA 2K18)  live at https://t.co/GGDDdhsaXJ',"[{'text': 'PS4live', 'indices': [63, 71]}]"
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:57,0,0,b'Sounds like me out there... https://t.co/da3Jn6ff9I',[]
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:57,0,0,b'I liked a @YouTube video https://t.co/GGih2UvXpf NBA YOUNGBOY - NICKI MINAJ',[]
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,0,798,b'RT @NBA: MOOD IN THE SIX! #WeTheNorth https://t.co/YVg0iHozWI',"[{'text': 'WeTheNorth', 'indices': [26, 37]}]"
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,0,"b""I don't think Toronto losing tonight.. don't look like it\n#NBAPlayoffs #NBA""","[{'text': 'NBAPlayoffs', 'indices': [58, 70]}, {'text': 'NBA', 'indices': [71, 75]}]"
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:57,0,0,b'STRAIGHT BET Apr 14\nNBA [505] MIA HEAT +6-120 (B+\xc2\xbd)',[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,72,b'RT @NBA: Rudy Gay finishes with 15 PTS off the bench for the @spurs in Oakland! #GoSpursGo https://t.co/DqlClVYLHt',"[{'text': 'GoSpursGo', 'indices': [80, 90]}]"
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,131,b'RT @samstaydipped: Seen a chick tweet \xe2\x80\x9cLOL it is what it is \xe2\x9c\x8c\xf0\x9f\x8f\xbe\xe2\x80\x9d Ma relax the NBA playoffs on rn he\xe2\x80\x99ll text you back later',[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,259,b'RT @ParlonsNBA: \xf0\x9f\x8f\x80 NBA Playoffs x J. Cole \xf0\x9f\x94\xa5 https://t.co/NPk0vZT2d7',[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,964,"b""RT @NBA: Ahead of today's @Sixers #NBAPlayoffs opener... we showcase @BenSimmons25's best dimes! \n\n\xf0\x9f\x8f\x80: #PhilaUnite x #WhiteHot\n\xe2\x8f\xb0: 8pm/et \n\xf0\x9f\x93\xba:\xe2\x80\xa6""","[{'text': 'NBAPlayoffs', 'indices': [34, 46]}, {'text': 'PhilaUnite', 'indices': [102, 113]}, {'text': 'WhiteHot', 'indices': [116, 125]}]"
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,0,0,b'@darkwa2000 @BraydenDang @JB_Swann @NBA 8th in the East is like the 20th best team in the league basically.',[]
9.85E+17,Atlantic Time (Canada),4/14/2018 23:57,1,0,b'watching the nba playoffs like i don\xe2\x80\x99t have a 30 page group paper and powerpoint due tomorrow',[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,5445,"b""RT @el_budget: Had Bron finished this the league would've just had to tell Jerey West and that weak ass dribble move to take a hike because\xe2\x80\xa6""",[]
9.85E+17,America/New_York,4/14/2018 23:57,1,0,"b'In case you missed it, check out ""Retired NBA Champion John Salley Promoting Clean Cannabis For All""\xe2\x80\xa6 https://t.co/rxfiYPbrn0'",[]
9.85E+17,Mountain Time (US & Canada),4/14/2018 23:57,0,1226,b'RT @NBA: .@Drake in the house for Game 1!\n\n#WeTheNorth #NBACelebRow https://t.co/KTqU6L12kV',"[{'text': 'WeTheNorth', 'indices': [43, 54]}, {'text': 'NBACelebRow', 'indices': [55, 67]}]"
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:57,2,0,b'NBA refs are so ass',[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,92,b'RT @NBA: Got it... @IamAmirJohnson! \n#PhilaUnite https://t.co/oxzPFiTxos',"[{'text': 'PhilaUnite', 'indices': [37, 48]}]"
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,0,1040,b'RT @RTNBA: NBA Playoff Preview ft J.Cole \xf0\x9f\x94\xa5\n\nVia @ESPNNBA https://t.co/hssRvxbjNV',[]
9.85E+17,Sydney,4/14/2018 23:57,0,13,"b'RT @Jim_Eichenhofer: 2018 #Pelicans Playoff Profile: Jrue Holiday has come up big for New Orleans at both ends of the floor, an #NBA All-De\xe2\x80\xa6'","[{'text': 'Pelicans', 'indices': [26, 35]}, {'text': 'NBA', 'indices': [128, 132]}]"
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,0,b'.@WashWizards crack \xf0\x9f\x92\xaf. #WASvsTOR #NBAPlayoffs #DCFamily\xc2\xa0 #WeTheNorth\xc2\xa0 #NBA',"[{'text': 'WASvsTOR', 'indices': [23, 32]}, {'text': 'NBAPlayoffs', 'indices': [33, 45]}, {'text': 'DCFamily', 'indices': [46, 55]}, {'text': 'WeTheNorth', 'indices': [57, 68]}, {'text': 'NBA', 'indices': [70, 74]}]"
9.85E+17,Central Time (US & Canada),4/14/2018 23:57,0,0,b'John wall has been in the nba for sooo long yet can\xe2\x80\x99t for the love of god shoot.',[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,0,"b""@NBA @sixers @ESPNNBA Why warm up slamming the ball, it's free throws and 3 point shots you can't hit. Anyone your size can dunk the ball.""",[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,0,"b""Meet Jake Danklefs, the man behind the Spurs' throwback Fiesta shoes - KSAT San Antonio: KSAT San Antonio Meet Jake\xe2\x80\xa6 https://t.co/g5GfcgjX5B""",[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:57,0,184,"b'RT @NBA: ""Everything right now!""\n\nJonas Valanciunas is mic\'d up for the @Raptors on @ESPNNBA! #WeTheNorth https://t.co/x3O0uIuwk3'","[{'text': 'WeTheNorth', 'indices': [94, 105]}]"
9.85E+17,Beijing,4/14/2018 23:56,0,8,"b""RT @JLew1050: Raptors, who had the NBA's best 4th quarter D this season, are outscoring Washington 19-11 in 7 4th-quarter minutes. Going to\xe2\x80\xa6""",[]
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:56,0,58,b'RT @TheDevilsDen: 12 former Blue Devils in the NBA Playoffs.  \n\nMost in the ACC by a wide margin.',[]
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:56,0,7,b'RT @latimes: NBA playoffs: Warriors open title defense with rout of Spurs https://t.co/mo16BKQk5x https://t.co/eVovSAoofo',[]
9.85E+17,Central Time (US & Canada),4/14/2018 23:56,0,51,"b'RT @Insider6ix: This is why NBA officiating needs to be reviewed, bad call. https://t.co/AIg8nXosJn'",[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:56,5,0,b'I go on NBA Instagram once and see this shit...wtf https://t.co/4ltaCKfE84',[]
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:56,0,6,b'RT @SladesBadEye: Worst part of NBA playoff season is when the inevitable swarm of annoying Canadians come in your mentions about their poo\xe2\x80\xa6',[]
9.85E+17,Central Time (US & Canada),4/14/2018 23:56,0,184,"b'RT @NBA: ""Everything right now!""\n\nJonas Valanciunas is mic\'d up for the @Raptors on @ESPNNBA! #WeTheNorth https://t.co/x3O0uIuwk3'","[{'text': 'WeTheNorth', 'indices': [94, 105]}]"
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:56,1,0,b'@NBA @Raptors @ESPNNBA Watch NBA Playoffs 2018 Live Streaming free online::&gt; https://t.co/uK54P9ZVuZ https://t.co/qdDWC0ftDq',[]
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:56,0,71,"b'RT @hoopshype: ""The toughest guy for me to guard? Man, Dirk Nowitzki was almost impossible to guard. I couldn\xe2\x80\x99t figure that guy out, man. I\xe2\x80\xa6'",[]
9.85E+17,Central Time (US & Canada),4/14/2018 23:56,0,2,"b'RT @btoporek: Wrote about 5 key factors to the Sixers-Heat series at @FanSided, including the Whiteside vs. himself battle: https://t.co/V1\xe2\x80\xa6'",[]
9.85E+17,Central Time (US & Canada),4/14/2018 23:56,0,809,"b""RT @SheaSerrano: NBA: you wanna make the playoffs song this year\nCOLE: yes\nN: great what are you thinking\nC: i'ma rap a bunch of cliches in\xe2\x80\xa6""",[]
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:56,0,1,b'Wizards gonna lose because the raptors got a bullshit ass Flagrant One to switch the momentum I hate the NBA',[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:56,1,0,b'Lol NBA refs',[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:56,0,866,b'RT @BasedChasen: Love Kanye but an NBA level athlete probably giving him hands https://t.co/Wx1PgeQNxT',[]
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:56,0,964,"b""RT @NBA: Ahead of today's @Sixers #NBAPlayoffs opener... we showcase @BenSimmons25's best dimes! \n\n\xf0\x9f\x8f\x80: #PhilaUnite x #WhiteHot\n\xe2\x8f\xb0: 8pm/et \n\xf0\x9f\x93\xba:\xe2\x80\xa6""","[{'text': 'NBAPlayoffs', 'indices': [34, 46]}, {'text': 'PhilaUnite', 'indices': [102, 113]}, {'text': 'WhiteHot', 'indices': [116, 125]}]"
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:56,1,0,"b""NBA refs don't even know what they're calling half the time""",[]
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:56,0,0,"b'@talkhoops Ok well he\xe2\x80\x99s from Toronto has been courtside for raptors games, incl playoffs, for s number yrs. he\xe2\x80\x99s go\xe2\x80\xa6 https://t.co/KXJqOOLSUt'",[]
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:56,0,0,b'I love NBA playoff crowds',[]
9.85E+17,Eastern Time (US & Canada),4/14/2018 23:56,0,1,b'RT @peachpups: I WAS JUST THINKING EARLIER TODAY LIKE WOW THEY REALLY NOT GONNA GIVE US MORE CHUNGHA X NCT NBA CONTENT BUT MY PRAYERS HAVE\xe2\x80\xa6',[]
9.85E+17,Pacific Time (US & Canada),4/14/2018 23:56,0,4,"b""RT @Missinfo: .@JColeNC Drops New Verse In ESPN's NBA Playoff Commerical https://t.co/bvLdH4WDbu  https://t.co/yFabApwyGF""",[]
